date,open,high,low,close,pct_change
2012-05-14,17522.2,17740.8,17141.0,17299.9,-0.010206942322765866
2012-05-15,16926.1,17221.3,16662.1,17063.0,-0.0136937207729525
2012-05-16,16766.0,17007.2,16467.0,16604.5,-0.0268710074430053
2012-05-17,16427.1,16831.3,16274.1,16686.2,0.004920352916378157
2012-05-18,16450.7,16683.5,16131.5,16293.9,-0.023510445757572218
2012-05-21,15988.7,16314.2,15744.3,16033.6,-0.01597530364123989
2012-05-22,15919.5,16222.3,15790.3,16094.8,0.0038169843329007858
2012-05-23,16007.8,16285.9,15738.2,16037.6,-0.0035539428883862856
2012-05-24,15879.7,16153.4,15640.7,15808.5,-0.014285179827405625
2012-05-25,15611.7,15816.8,15286.8,15451.6,-0.022576462029920585
2012-05-28,15461.2,15865.6,15141.1,15773.3,0.020819850371482485
2012-05-29,16127.7,16593.9,15981.0,16396.6,0.03951614437055029
2012-05-30,16365.7,16647.6,16192.9,16406.8,0.0006220801873559889
2012-05-31,16219.9,16539.4,16064.9,16320.4,-0.0052661091742447486
2012-06-01,16164.2,16449.4,15965.7,16152.3,-0.01029999264723902
2012-06-04,15935.3,16190.2,15575.2,15690.1,-0.028615119828135915
2012-06-05,15449.7,15678.7,15195.2,15388.8,-0.01920319182159458
2012-06-06,15106.4,15307.5,14866.8,15039.2,-0.02271782075275519
2012-06-07,14927.9,15070.9,14575.5,14685.5,-0.02351853822011818
2012-06-08,14659.8,14794.4,14325.6,14454.2,-0.01575022981852847
2012-06-11,14298.6,14645.2,14140.2,14542.5,0.006108951031533971
2012-06-12,14209.2,14418.2,14032.8,14205.5,-0.02317345710847518
2012-06-13,14275.3,14605.3,14140.9,14500.9,0.020794762591953786
2012-06-14,14428.7,14641.7,14223.7,14344.6,-0.010778641325710714
2012-06-15,14334.5,14538.5,14051.7,14315.2,-0.0020495517476959435
2012-06-18,14256.3,14499.0,14138.2,14347.1,0.0022284005812003294
2012-06-19,14200.2,14372.2,13975.4,14118.1,-0.015961413804880475
2012-06-20,13939.2,14103.6,13734.0,13854.8,-0.018649818318329014
2012-06-21,13669.6,13782.2,13346.0,13511.5,-0.024778416144585202
2012-06-25,13333.2,13477.7,12937.1,13039.9,-0.03490360063649489
2012-06-26,12752.2,12976.4,12525.1,12824.4,-0.016526200354297194
2012-06-27,12629.1,12871.3,12469.0,12618.3,-0.016070927294844273
2012-06-28,12518.4,12700.9,12243.3,12341.5,-0.021936393967491585
2012-06-29,12242.1,12596.8,12078.8,12506.1,0.013337114613296563
2012-07-02,12638.6,12888.3,12459.4,12696.2,0.015200582115927563
2012-07-03,12741.7,13007.1,12573.4,12782.9,0.006828814920999848
2012-07-04,12711.0,12894.9,12491.2,12657.7,-0.009794334618904887
2012-07-05,12503.8,12622.4,12169.2,12325.5,-0.026244894412096986
2012-07-06,12605.8,12932.2,12352.6,12821.8,0.04026611496491017
2012-07-09,12890.9,13128.4,12562.4,12682.2,-0.010887706874229686
2012-07-10,12526.3,12738.9,12281.6,12456.0,-0.017836022141268892
2012-07-11,12296.6,12596.3,12134.5,12468.9,0.001035645472061697
2012-07-12,12712.0,13113.4,12518.4,12926.2,0.03667524801706645
2012-07-13,12801.9,13072.1,12630.3,12831.4,-0.0073339419164178965
2012-07-16,12883.4,13034.3,12374.3,12485.2,-0.026980687999750508
2012-07-17,12284.0,12586.9,12090.7,12433.1,-0.004172940761862032
2012-07-18,12381.4,12619.1,12098.7,12473.4,0.0032413476928521145
2012-07-19,12518.7,12873.1,12395.6,12660.4,0.014991902769092569
2012-07-20,12497.6,12710.8,12289.4,12428.2,-0.018340652743988994
2012-07-23,12137.2,12328.2,11894.4,12108.9,-0.02569157239181874
2012-07-24,11819.8,12147.1,11731.6,11998.9,-0.009084227303883918
2012-07-25,11723.7,11913.1,11554.8,11676.0,-0.026910800156681014
2012-07-26,11510.6,11708.5,11318.9,11421.4,-0.02180541281260706
2012-07-27,11343.6,11487.7,11088.1,11240.2,-0.015864955259425217
2012-07-30,11078.7,11234.3,10778.9,10894.7,-0.030737887226205962
2012-07-31,10719.1,10886.6,10433.1,10605.2,-0.026572553626992956
2012-08-01,10462.5,10799.3,10404.2,10664.1,0.005553879229057479
2012-08-02,10503.0,10672.6,10295.9,10463.3,-0.018829530855862253
2012-08-03,10433.9,10666.1,10307.3,10601.8,0.013236741754513393
2012-08-06,10735.0,11108.7,10654.8,11033.1,0.04068177102001558
2012-08-07,11187.6,11422.2,11069.7,11284.5,0.022785980368164926
2012-08-08,11396.4,11589.1,11215.9,11374.1,0.007940094820328758
2012-08-09,11512.3,11812.0,11375.8,11710.5,0.02957596645009275
2012-08-10,11780.8,11964.6,11599.2,11745.0,0.002946074036121349
2012-08-13,11805.3,11963.4,11487.7,11586.6,-0.013486590038314095
2012-08-14,11639.0,11864.2,11355.9,11732.8,0.012618024269414496
2012-08-15,11539.0,11698.7,11335.4,11450.7,-0.02404370653211496
2012-08-16,11192.9,11365.5,11024.1,11133.0,-0.0277450286882025
2012-08-17,10921.0,11070.1,10733.8,10933.6,-0.017910715889697282
2012-08-20,10700.1,10908.6,10536.8,10817.1,-0.01065522792127016
2012-08-21,10869.2,11162.2,10785.0,11018.3,0.0186001793456656
2012-08-22,11038.5,11186.1,10821.9,10953.7,-0.005862973416951633
2012-08-23,10969.6,11183.8,10840.5,11050.4,0.008828067228425107
2012-08-24,11013.0,11141.5,10739.6,10827.7,-0.020153116629262224
2012-08-27,10764.8,10892.2,10450.9,10569.3,-0.023864717345327358
2012-08-28,10462.4,10707.7,10335.7,10550.6,-0.001769275164864137
2012-08-29,10415.6,10594.3,10240.0,10361.3,-0.017942107557864073
2012-08-30,10444.6,10639.8,10084.6,10319.8,-0.004005288911623106
2012-08-31,10076.6,10277.9,9962.4,10144.9,-0.016948002868272583
2012-09-03,10148.3,10469.3,10069.1,10366.2,0.02181391635205876
2012-09-04,10365.8,10525.8,10179.2,10275.6,-0.00873994327718941
2012-09-05,10201.4,10422.9,10075.7,10279.5,0.00037953988088279544
2012-09-06,10236.5,10427.5,10141.2,10330.3,0.004941874604795782
2012-09-07,11344.4,11887.1,11270.4,11696.0,0.1322033242016205
2012-09-10,12257.2,12543.5,12101.6,12360.8,0.05683994528043779
2012-09-11,12458.4,12631.5,12247.6,12465.6,0.008478415636528513
2012-09-12,12678.1,12895.6,12473.2,12710.1,0.019613977666538274
2012-09-13,12758.1,12935.3,12485.0,12572.6,-0.010818168228416747
2012-09-14,12899.7,13080.4,12611.3,12804.7,0.018460779790974158
2012-09-17,12777.3,12908.3,12351.1,12426.8,-0.029512600841878456
2012-09-18,12096.3,12288.6,11914.5,12084.2,-0.027569446679756582
2012-09-19,11868.7,12085.3,11738.4,11966.5,-0.009739991062710063
2012-09-20,11886.6,11990.7,11475.5,11556.4,-0.034270672293486015
2012-09-21,11381.3,11623.0,11187.2,11355.1,-0.01741891938666018
2012-09-24,11101.3,11414.4,10932.6,11291.7,-0.005583394245757378
2012-09-25,10997.8,11182.2,10829.5,10958.8,-0.029481831787950608
2012-09-26,10709.1,10834.8,10404.2,10499.0,-0.04195714859291155
2012-09-27,10584.8,11038.8,10496.8,10890.3,0.03727021621106763
2012-09-28,10958.7,11314.5,10885.4,11239.2,0.032037684912261444
2012-10-08,11071.7,11229.3,10881.8,11024.8,-0.01907609082496986
2012-10-09,11238.6,11603.7,11190.8,11510.3,0.04403708003773321
2012-10-10,11564.1,11806.2,11448.8,11701.7,0.016628584832715232
2012-10-11,11709.6,11876.9,11479.4,11572.8,-0.01101549347530717
2012-10-12,11537.8,11732.4,11308.7,11485.5,-0.007543550394027321
2012-10-15,11357.5,11480.4,11105.4,11294.9,-0.0165948369683514
2012-10-16,11190.7,11408.9,11079.3,11237.9,-0.005046525422978565
